;index;municipio;Estado;ano;Código do Prestador;Prestador;Sigla do Prestador;Abrangência;Tipo de serviço;Natureza jurídica;POP_TOT;POP_URB;AG006;AG011;AG018;AG021;ES009;FN006;FN033;FN048;FN058;IN023;IN024;IN046;IN049;IN055;IN056;IN075;IN076;IN079;IN080;IN084;IN085;SNSI4;SNSI1;SNSI2;SNSI5;cod_ibge;TCE01;TCE02;TCE03;TCE04;TCE05;TCE06;TCE13;TCE14;TCE15;TCE16;TCE17;TCE18;TCE19;TCE20;TCE21;TCE26;TCE28;TCE29
470;3794;Sales Oliveira;SP;2015;35449011;Prefeitura Municipal de Sales Oliveira;PMSO;Local;Água e Esgoto;Administração pública direta;11438;10357;1839.6;919.8;0.0;4418.0;4181.0;753772.8;;0.0;;98.14;98.14;0.0;50.0;98.14;88.86;;100.0;0.0;16.67;100.0;100.0;0.5;0.7460599408156762;0.0;-0.0;3544905;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;sim;Reservatório.;sim;não;sim
471;3800;Salesópolis;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;16688;10624;588.66;582.09;0.0;3971.0;3371.0;2017339.12;649033.02;;;97.92;80.54;64.15;24.77;62.34;51.28;0.0;0.0;128.6;130.41;0.0;132.43;0.011160941800020252;0.03383131196279316;0.01899094988677204;0.8576207574622368;3545001;possui registro;100,00;90,00;100,00;sim;Lei 1702 de 23/10/2014 - Etapa 2;sim, para todos os órgãos e entidades;não;;sim;poços artesianos e caminhão pipa.;sim;caminhão pipa.;sim;caminhão pipa e utilização de poço artesiano.;sim;não;sim
472;3808;Salmourão;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5152;4621;285.96;273.37;0.0;1823.0;1739.0;1080934.56;65785.67;;;95.59;94.11;83.83;18.93;85.73;84.41;2.5;0.0;100.0;100.0;0.83;100.0;0.04402713666247016;0.07045629957836066;0.07221625624630836;10.747883226675032;3545100;possui registro;100,00;100,00;100,00;não;;não;não;;não;;não;;não;;sim;não;sim
473;3816;Saltinho;SP;2015;35451511;Prefeitura Municipal de Saltinho;PMS;Local;Água e Esgoto;Administração pública direta;7818;6524;429.0;348.0;0.0;2731.0;2731.0;1146109.84;;0.0;0.0;99.91;99.91;99.45;14.92;99.95;98.67;0.27;0.0;100.0;100.0;0.0;100.0;0.18881118881118886;0.9865222991546213;0.7309305790033952;0.8111888111888111;3545159;possui registro;90,00;90,00;100,00;sim;Lei 11445/2007;parcialmente;sim;RACIONAMENTO E CONSCIENTIZAÇÃO DA POPULAÇÃO ATRAVÉS DE CAMPANHAS;não;;sim;RESERVATÓRIO GRANDE E CAMINHÃO PIPA;sim;DISTRIBUIÇÃO COM CAMINHÃO PIPA;sim;não;sim
474;3824;Salto;SP;2015;35452011;Serviço Autônomo de Água, Esgoto e Meio Ambiente;SAAE;Local;Água e Esgoto;Autarquia;114171;113368;11910.29;6703.99;0.0;41491.0;39230.0;31782125.96;3000000.0;0.0;2614338.53;100.0;95.0;88.32;43.71;99.3;95.7;1.66;2.1;90.66;342.05;0.0;90.57;0.43712621607030566;0.4517470504955168;0.4728315541670433;-0.16387756562719075;3545209;não possui registro;;95,00;87,00;sim;Outro Estudo Técnico;parcialmente;sim;Há ações de batimetria e desassoreamento do ribeirão;sim;Instruções na Escola;sim;Instruções nas Escolas, Informativos no Site e em toda a cidade;sim;O Centro de Controle Operacional o qual de forma digital avaliar;sim;não;sim
475;3832;Salto de Pirapora;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;43574;34161;3878.46;2730.7;0.0;17113.0;11440.0;11310151.39;2251454.76;;;100.0;94.35;55.6;41.92;100.0;73.97;0.0;2.15;109.33;108.5;0.79;105.17;0.29593189049261825;1.0;0.07787931242703595;0.036805978418376295;3545308;possui registro;100,00;95,30;100,00;sim;Lei 1445/2012;parcialmente;sim;Campanhas de conscientização e coleta de água das cavas das pedreiras;não;;não;;sim;Coleta e uso de água das cavas das pedreiras;sim;não;sim
476;3840;Salto Grande;SP;2015;35454011;Prefeitura Municipal de Salto Grande;PMSG;Local;Água e Esgoto;Administração pública direta;9223;8327;604.8;619.44;0.0;3587.0;2383.0;455604.43;;4750.0;;100.0;65.99;75.0;15.23;90.29;59.58;0.0;0.0;100.0;100.0;2.78;120.0;-0.024206349206349342;0.20586532636460178;0.20893842323913167;0.3930348258706446;3545407;possui registro;100,00;66,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
477;3848;Sandovalina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4076;2844;210.18;194.63;0.0;1283.0;1157.0;935449.71;79707.07;;;100.0;100.0;85.42;19.43;73.09;71.79;0.0;0.0;100.0;100.0;0.0;100.0;0.07398420401560568;0.05784150367552151;0.0638326249711024;0.1062823819778736;3545506;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
478;3856;Santa Adélia;SP;2015;35456011;Prefeitura Municipal de Santa Adélia;PMSA;Local;Água e Esgoto;Administração pública direta;15178;14359;1190.0;1010.42;0.0;5257.0;5257.0;1675333.13;;280310.55;;97.85;97.76;90.05;21.1;99.12;99.12;0.0;0.0;100.0;100.0;0.0;100.0;0.15090756302521013;0.8036274603023679;0.834888973277637;-0.07730946500041495;3545605;possui registro;100,00;100,00;100,00;não;;sim, para todos os órgãos e entidades;sim;Lei 3325 de 03/02/2015 - Controle de desperdício de Agua Potável;não;;não;;não;;sim;não;sim
479;3864;Santa Albertina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5971;5103;401.6;397.53;0.0;2525.0;2422.0;1626434.62;142828.9;;;100.0;100.0;82.92;16.62;100.0;98.68;0.0;0.0;100.0;100.0;0.0;100.0;0.010134462151394574;1.0;0.7571324823074357;0.4336283437677754;3545704;possui registro;100,00;100,00;100,00;não;;não;não;;sim;O Município tem água em abundancia e não há históricos de falta d'água;sim;O Município tem água em abundancia e não há históricos de falta d'água;não;;sim;não;sim
480;3879;Santa Branca;SP;2015;35460011;Prefeitura Municipal de Santa Branca;PMSB;Local;Água e Esgoto;Administração pública direta;14534;12820;1600.0;720.0;0.0;3727.0;3892.0;1228344.23;;1390.0;0.0;99.04;100.0;0.0;55.0;100.0;88.21;0.04;13.22;100.0;100.0;3.08;100.0;0.55;1.0;0.2766970358195643;-0.047220106626047524;3546009;possui registro;100,00;98,00;4,00;sim;Lei Lei Municipal nº 1518/2014;parcialmente;não;;sim;Existe um reservatório exclusivo para as escolas;sim;Existe um reservatório exclusivo para a Rede de Saúde;não;;sim;não;sim
481;3895;Santa Cruz da Conceição;SP;2015;35462011;Prefeitura Municipal de Santa Cruz da Conceição;PMSCC;Local;Água e Esgoto;Administração pública direta;4332;2931;341.0;240.0;0.0;1550.0;1550.0;616000.0;;0.0;0.0;95.53;92.8;81.25;29.62;76.18;76.18;0.92;0.92;100.0;100.0;0.0;100.0;0.29618768328445744;0.030020728410532875;0.030020728410532875;-0.0;3546207;possui registro;100,00;100,00;100,00;sim;Lei 1769;não;não;;não;;não;;não;;sim;não;sim
482;3903;Santa Cruz da Esperança;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2084;1412;123.5;106.98;0.0;630.0;599.0;481949.26;85732.5;;;100.0;100.0;81.85;23.99;76.92;75.48;0.0;0.0;120.0;120.0;0.0;120.0;0.1337651821862348;0.04060238483586438;0.04887879250991433;-1.2522688069424621;3546256;possui registro;100,00;100,00;100,00;sim;Lei Plano Diretor LC 004/98;sim, para todos os órgãos e entidades;sim;Oficina de treinamento Defesa Civil ,Corpo de Bombeiros;sim;Reservatorio;sim;Reservatorio, campanhas com os PSFs e agentes comunitarios;sim;Açoes estrategicas plano sabesp;sim;não;sim
483;3911;Santa Cruz das Palmeiras;SP;2015;35463011;Prefeitura Municipal de Santa Cruz das Palmeiras;PMSCP;Local;Água e Esgoto;Administração pública direta;32749;31729;2210.0;1473.0;0.0;10749.0;10676.0;2613803.55;;59583.45;;100.0;100.0;0.0;33.35;96.89;96.89;1.34;0.28;62.21;62.54;2.85;90.32;0.33348416289592764;0.2564521689617049;0.26570613702187995;-0.00045248868778280377;3546306;possui registro;100,00;100,00;;sim;Lei Lei Municipal 2152, de 18 de março de 2015.;sim, para todos os órgãos e entidades;sim;Campanhas informativas e fiscalização, através da Defesa Civil Municipal;sim;Campanhas de concientização junto a população e rede municipal de educação;não;;sim;Parceria com particulares;sim;não;sim
484;3919;Santa Cruz do Rio Pardo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;46633;42633;4244.66;3025.31;0.0;18161.0;16963.0;13961207.58;1164839.2;;;100.0;98.53;81.56;37.33;94.35;90.08;1.24;0.34;105.71;105.0;0.81;103.45;0.2872668246691137;0.32221019284146846;0.21147814951464583;0.023423228709349635;3546405;possui registro;100,00;95,65;100,00;sim;Decreto 06 DE 13 DE JANEIRO DE 2014;sim, para todos os órgãos e entidades;sim;PLANO DE AÇÃO, COMUN. À POPUL. E POLÍCIA, CAMINHÕES TANQUES, TRANSF. DE ÁGUA ENTRE SETORES;sim;ATEND. POR CAMINHÕES PIPAS;sim;ATENDIMENTOS POR CAMINHÕES PIPAS;sim;PLANO DE AÇÃO, COMUN. À POPUL. E POLÍCIA, CAMINHÕES TANQUES, TRANSF. DE ÁGUA ENTRE SETORES;sim;não;sim
485;3927;Santa Ernestina;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;5681;5249;383.47;375.43;0.0;2227.0;2174.0;1619650.65;58850.92;;;100.0;100.0;81.19;14.06;100.0;100.0;0.0;0.0;109.09;109.09;0.0;109.09;0.02096643805252041;1.0;1.0;0.6401833371436584;3546504;possui registro;100,00;100,00;100,00;sim;Lei 1964 de 14/04/2014;parcialmente;não;;não;;não;;não;;sim;não;sim
486;3935;Santa Fé do Sul;SP;2015;35466011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;31348;30114;3004.48;2233.0;0.0;15584.0;13675.0;6343050.29;163324.3;0.0;0.0;99.33;99.33;80.0;35.48;100.0;100.0;0.0;0.0;100.69;100.69;0.0;100.69;0.25677654702311214;1.0;1.0;0.143832369520701;3546603;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;Poços perfurados nos bairros;sim;Toda rede pública de ensino é abastecida por água potável, tratada pela estação de água (ETA);sim;A Atenção Básica de Saúde é abastecida por água potável, tratada pela estação de trat. de água (ETA);sim;Com a perfuração de novos poços profundos e utilização dos já perfurados;sim;sim;sim
487;3943;Santa Gertrudes;SP;2015;35467011;Odebrecht Ambiental Santa Gertrudes S.A;OASG;Local;Água e Esgoto;Empresa privada;24737;24474;1770.0;1508.11;0.0;8072.0;8030.0;4915914.0;659310.0;0.0;0.0;100.0;100.0;79.83;23.67;98.94;98.94;0.01;0.0;144.48;144.48;0.62;112.2;0.14796045197740115;0.7903415667828763;0.7881192653699277;-0.06412729561466099;3546702;possui registro;100,00;100,00;99,75;sim;Lei 11.445/2007;sim, para todos os órgãos e entidades;sim;TODAS CONTIDAS NO PLANO DE CONTINGÊNCIA PL-GN-004-14-0001-04;sim;SIM CONFORME  PL-GN-004-14-0001-04;sim;SIM CONFORME  PL-GN-004-14-0001-04, PARA USO EMERGENCIAL CAMINHOES PIPAS (HOSPITAIS, ESCOLAS, ASILOS;sim;SIM CONFORME  PL-GN-004-14-0001-04 REF ESCASSEZ DE AGUA;sim;não;não
488;3951;Santa Isabel;SP;2015;35468011;Prefeitura Municipal de Santa Isabel;PMSI;Local;Água e Esgoto;Administração pública direta;54926;43101;4500.0;1600.0;0.0;12100.0;9150.0;4260000.0;;0.0;0.0;90.25;92.81;0.0;64.44;80.11;74.65;0.63;0.86;100.0;100.0;1.06;100.0;0.6444444444444444;0.2680160588825694;0.05331789218062068;-0.044356609574000776;3546801;possui registro;79,00;61,00;;sim;Lei CÓDIGO DE MEIO AMBIENTE E SANEAMENTO, LEI 173/2014 E LEI 2730/2013;sim, para todos os órgãos e entidades;sim;Palestras em escolas, divulgação ni site, jornais, conta de agua, import. de econ. decreto 5225/2015;sim;Alem das palestras, o decreto 5225/2015, para uso racional.;sim;Alem das palestras, o decreto 5225/2015, para uso racional.;sim;Existe o atendimento, com suporte no abastecimento de água a população afetada, c/ caminhões pipa;sim;sim;sim
489;3958;Santa Lúcia;SP;2015;35469011;Prefeitura Municipal de Santa Lúcia;PMSL;Local;Água e Esgoto;Administração pública direta;8687;8167;902.0;610.0;0.0;2374.0;2374.0;437165.15;;49000.0;0.0;95.3;95.3;61.98;10.2;95.3;95.3;9.03;1.04;100.0;100.0;1.04;100.0;0.3237250554323725;0.4290991700862657;0.4290991700862657;0.11847177213030857;3546900;possui registro;100,00;100,00;100,00;sim;Decreto Decreto Municipal;sim, para todos os órgãos e entidades;sim;Participação e seguimento das;sim;Captação de água superficial e disposição de caminhão pipa.;sim;Captação de água superficial e disposição de caminhão pipa e reservatório tipo caixa d água;sim;Água de captação superficial e disposição de caminhão pipa.;sim;não;sim
490;3982;Santa Mercedes;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2937;2550;214.79;210.48;0.0;1395.0;1057.0;829738.72;209856.61;;;100.0;96.59;69.97;17.36;100.0;83.86;0.0;0.0;100.42;100.42;1.25;100.0;0.02006611108524603;1.0;0.09758951382974787;1.1743054892634832;3547106;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;sim;sim
491;3990;Santana da Ponte Pensa;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1591;1064;98.32;96.58;0.0;647.0;614.0;400537.46;24943.27;;;100.0;100.0;86.52;18.72;81.14;79.2;0.0;0.0;102.5;102.5;0.81;102.5;0.01769731489015458;0.02590887827712665;0.024205378973105145;1.5798720194177422;3547205;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;sim;sim
492;3998;Santana de Parnaíba;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;126574;126574;3906.21;8124.67;6609.49;38277.0;12341.0;30391465.22;6649616.76;;;100.0;35.86;10.28;33.94;100.0;35.86;4.31;0.11;99.15;99.47;4.62;99.47;0.2273771598657246;1.0;0.01648592354707315;-8.67260081828795;3547304;possui registro;93,84;93,47;31,67;sim;Lei 3414;parcialmente;não;;não;;não;;não;;sim;sim;sim
493;4021;Santa Rosa de Viterbo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;25666;24467;1772.57;1571.22;0.0;9760.0;9544.0;7014562.12;420409.56;;;100.0;98.81;82.65;24.58;95.68;94.2;0.19;0.0;107.72;107.11;0.19;107.11;0.11359212894272153;0.20120764599967306;0.21400822409523604;0.04567811082765083;3547601;possui registro;100,00;98,50;100,00;sim;Lei Lei Municipal n° 4245/15 de 25 de novembro de 2015.;parcialmente;sim;Atendimento ao Plano de Contingência;sim;Atendimento à demanda através de caminhão pipa;sim;Atendimento à demanda através de caminhão pipa;sim;Atendimento ao Plano de Contingência;sim;não;sim
494;4029;Santa Salete;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;1523;862;71.12;77.0;0.0;507.0;467.0;324967.67;50487.5;;;100.0;100.0;84.13;9.38;71.04;68.61;0.0;0.0;100.0;100.0;0.0;100.0;-0.08267716535433056;0.07185120004854813;0.05317763015543408;-0.8037120359954956;3547650;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;caminhões pipa, brigada de incêndio.;sim;medida e ações da companhia de abastecimento;sim;medidas e ações da companhia de abastecimento;sim;medidas e ações da companhia de abastecimento,;sim;não;sim
495;4037;Santo Anastácio;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;21044;19610;1298.2;1202.34;0.0;8074.0;7943.0;5318330.16;764339.97;;;96.31;95.05;83.04;20.91;89.75;88.57;0.22;0.0;100.0;100.0;0.66;100.0;0.07384070251116936;0.16256466689434473;0.1514840630747835;0.3511545716930018;3547700;possui registro;100,00;100,00;100,00;sim;;parcialmente;sim;POÇOS, STANDBYTE A ESPERA;sim;POÇOS, STANDBYTE A ESPERA;sim;POÇOS, STANDBYTE A ESPERA;sim;INTERLIGAÇÃO DE POÇO, CONSTRUÇÃO DE RESERVATORIOS;sim;sim;sim
496;4045;Santo André;SP;2015;35478011;Serviço Municipal de Saneamento Ambiental de Santo André;SEMASA;Local;Água e Esgoto;Autarquia;710210;710210;3382.32;57380.76;57542.69;195536.0;193032.0;199231526.21;9005846.59;0.0;0.0;99.69;98.56;31.75;36.42;99.69;98.56;0.0;0.73;110.23;110.23;0.73;110.23;0.05817397485860076;0.9156433659866972;0.6963946683368885;0.8606258465044798;3547809;possui registro;100,00;96,00;44,50;sim;Lei Lei 12.862/2013 - Plano Municipal de Saneamento Básico.;sim, para todos os órgãos e entidades;sim;Manobras no sistema de distribuição.;não;;sim;Manobras com prioridades a hospitais e clinicas medicas em geral.;sim;Manobras com prioridades a hospitais e clinicas medicas em geral.;sim;sim;sim
497;4053;Santo Antônio da Alegria;SP;2015;35479011;Prefeitura Municipal de Santo Antônio da Alegria;PMSAA;Local;Água e Esgoto;Administração pública direta;6739;4991;760.0;340.0;0.0;2339.0;2231.0;622041.81;;0.0;;99.78;99.78;90.0;52.63;99.75;99.75;0.0;0.0;125.0;104.17;0.0;104.17;0.5526315789473684;0.9435583118168023;0.9485090472673557;-0.02024291497975684;3547908;possui registro;100,00;100,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
498;4061;Santo Antônio de Posse;SP;2015;35480011;Prefeitura Municipal de Santo Antônio de Posse;PMSAP;Local;Água e Esgoto;Administração pública direta;22389;20420;1725.4;1626.8;0.0;7298.0;6269.0;2960084.1;;0.0;0.0;97.0;97.0;91.39;11.82;90.34;88.47;4.76;4.76;100.0;100.0;4.76;100.0;0.05714616900428893;0.21599995017892207;0.23928838594983118;-0.0;3548005;possui registro;100,00;100,00;20,00;não;;sim, para todos os órgãos e entidades;sim;Barramentos e Comportas para reservatório de água;sim;Ampliação de reservatórios;sim;Ampliação de reservatórios;sim;Racionamento Programado;sim;não;sim
499;4068;Santo Antônio do Aracanguá;SP;2015;35480511;Prefeitura Municipal de Santo Antonio do Aracanguá;PMSAA;Local;Água e Esgoto;Administração pública direta;8169;6396;1581.0;1212.0;0.0;2382.0;2382.0;359171.44;;127046.5;0.0;100.0;100.0;92.24;23.34;78.3;78.3;3.59;0.0;94.98;100.0;0.0;100.0;0.2333965844402277;0.01197343823472067;0.01197343823472067;-0.14652283200670305;3548054;possui registro;100,00;100,00;100,00;não;;não;não;;não;;não;;não;;sim;não;não
500;4075;Santo Antônio do Jardim;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6053;3597;299.71;234.95;0.0;1475.0;1395.0;1073198.4;484234.91;;;96.86;93.36;79.89;33.78;57.56;55.48;0.69;0.0;120.0;120.0;2.08;120.0;0.21607553968836546;0.0380348058704787;0.026100128901141287;0.05608312739067163;3548104;possui registro;100,00;98,00;100,00;sim;Lei 1871/2007;sim, para todos os órgãos e entidades;sim;Comunic a Pop, autoridades Defesa Civil, polícias, controle de água dispon em reservatório, rodizio;não;;não;;não;;sim;não;não
501;4083;Santo Antônio do Pinhal;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;6767;4022;343.57;321.72;0.0;2068.0;1118.0;1332820.41;310950.39;;;95.85;49.03;46.93;28.04;56.97;29.14;0.0;3.03;111.67;110.0;3.72;100.83;0.06359693803300626;0.06129878821034171;0.006577383191633436;0.5762434388346721;3548203;possui registro;50,00;66,00;100,00;sim;Lei 1298 de 07 de fevereiro de 2015.;parcialmente;não;;não;;não;;não;;não;não;sim
502;4091;Santo Expedito;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;3011;2662;192.65;194.85;0.0;1416.0;1230.0;824869.53;80334.44;;;100.0;97.07;75.08;17.61;94.35;85.82;0.0;0.0;100.0;100.0;0.0;100.0;-0.0114196729820919;0.22769725315300948;0.13234722030144527;0.767204208441747;3548302;possui registro;100,00;90,00;100,00;sim;Outro CONTRATO PROGRAMA SABESP 043/2007;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
503;4099;Santópolis do Aguapeí;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;4611;4456;254.43;262.17;0.0;1809.0;1747.0;1107415.44;245696.56;;;94.61;94.55;84.79;14.68;91.43;91.37;0.0;0.0;100.0;100.0;0.0;100.0;-0.030420940926777496;0.09112211445562775;0.07303119324267332;2.9091402858509627;3548401;possui registro;100,00;90,00;100,00;não;;parcialmente;não;;não;;não;;não;;sim;não;sim
504;4107;Santos;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;433966;433641;47825.47;39326.54;0.0;80315.0;72917.0;238261732.55;23766131.9;;;100.0;99.96;97.6;16.46;100.0;99.88;0.11;2.87;107.49;107.41;1.98;107.37;0.1777071924227822;1.0;0.8990260850780376;0.14899194124206336;3548500;possui registro;100,00;100,00;100,00;sim;Decreto 7080 de 01 de abril de 2015;sim, para todos os órgãos e entidades;sim;Manobras no sistema de adução através de sistema de distribuição integrado da baixada santista;sim;Rede prioritária de abastecimento, em caso necessário o suprimento será por caminhões pipas;sim;Rede prioritária de abastecimento, em caso necessário o suprimento será por caminhões pipas;sim;Transferência de água entre os sistemas produtores da baixada através dos sistemas integrados;sim;não;sim
505;4115;São Bento do Sapucaí;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;10864;5231;531.03;535.96;0.0;3491.0;2470.0;2107698.81;318485.25;;;100.0;95.93;44.61;20.73;66.14;46.19;0.0;1.81;108.73;109.52;0.36;109.52;-0.009283844603883207;0.04895706127613984;0.014723618123978708;0.586185279702748;3548609;possui registro;50,00;60,00;60,00;sim;Lei 11445/07;sim, para todos os órgãos e entidades;não;;não;;não;;não;;sim;não;sim
506;4123;São Bernardo do Campo;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;816925;803259;1038.45;49388.76;76495.03;194270.0;168783.0;287663701.45;55162745.87;;;100.0;95.33;23.56;38.04;100.0;93.73;0.25;2.4;100.92;100.38;0.92;100.35;0.3630008610473823;1.0;0.2847529094900182;0.09786095199947774;3548708;possui registro;98,00;88,00;30,00;sim;Decreto Decreto Municipal nº 17.401/2011;sim, para todos os órgãos e entidades;sim;Redução de pressão para Vazão, Rodízio de Localidades, Caminhão Pipa, etc;sim;Abastecimento através de Caminhão Pipa;sim;Abastecimento através de Caminhão Pipa;sim;Redução de pressão para Vazão, Rodízio de Localidades, Caminhão Pipa, etc;sim;sim;não
507;4131;São Caetano do Sul;SP;2015;35488011;Departamento de Água e Esgoto de São Caetano do Sul;DAE;Local;Água e Esgoto;Autarquia;158024;158024;32.08;11072.88;13942.53;36586.0;36586.0;95565405.4;6675259.09;0.0;0.0;100.0;100.0;85.0;15.95;100.0;100.0;0.0;0.0;100.0;100.0;0.0;100.0;0.20764300399080915;1.0;1.0;0.0312692711743435;3548807;possui registro;100,00;100,00;100,00;sim;Lei Lei nº 5.162 de 2013;parcialmente;sim;Fornecimento por caminhão pipa e por bica de poço artesiano;sim;Manobra na rede p/ otimizar a reserva de água e fornecimento de água por caminhão pipa;sim;Manobra na rede p/ otimizar a reserva de água e fornecimento de água por caminhão pipa;sim;Disponibilização de bicas públicas para abastecimento à população;sim;não;sim
508;4139;São Carlos;SP;2015;35489011;Serviço Autônomo de Água e Esgoto;SAAE;Local;Água e Esgoto;Autarquia;241389;231721;29177.53;15917.74;0.0;100224.0;99538.0;81252802.53;2777125.93;0.0;173635.35;100.0;100.0;76.7;38.22;95.99;95.99;0.43;0.28;156.69;156.69;2.31;97.0;0.4544521074950484;0.6254653792435453;0.6265370210016967;-0.1018425395692811;3548906;possui registro;100,00;100,00;92,00;sim;Lei Lei Federal Nº 11.445;parcialmente;sim;O Sistema de Abastecimento de Água possui 53 reservatórios elevados e enterrados.;sim;Sistemas de Reservatórios Elevados;sim;Além dos reservatórios a rede possui interligações entre os centros de produção.;sim;Além dos reservatórios a rede possui interligações entre os centros de produção.;sim;não;sim
509;4147;São Francisco;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2857;2217;174.5;167.07;0.0;1102.0;1062.0;695633.49;65688.45;;;100.0;100.0;84.24;18.2;88.34;85.68;0.0;0.0;100.0;100.0;0.0;100.0;0.04257879656160457;0.12088023360508823;0.10579569027560229;0.10261654829641943;3549003;possui registro;100,00;100,00;100,00;não;;não;não;;não;;não;;não;;não;não;não
510;4155;São João da Boa Vista;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;89027;85475;8097.72;6448.85;0.0;38462.0;37106.0;31304610.13;3165127.31;;;100.0;100.0;81.32;32.54;98.66;96.91;0.81;0.35;103.1;103.1;0.23;102.74;0.2036215132160657;0.7427141476198169;0.5680627011917522;0.12574147222578771;3549102;possui registro;100,00;99,90;100,00;sim;Lei 2342 de 17/06/2008;parcialmente;sim;Comunicação á população, deslocamento dos caminhões pipa p/ coletar água em reservatórios particular;sim;Controle da quantidade de água disponível nos reservatórios;sim;Controle da quantidade de água disponível nos reservatórios.;sim;Implementação de rodízio de abastecimento;sim;sim;sim
511;4163;São João das Duas Pontes;SP;2015;35503000;Companhia de Saneamento Básico do Estado de São Paulo;SABESP;Regional;Água e Esgoto;Sociedade de economia mista com administração pública;2612;1996;164.54;160.04;0.0;986.0;860.0;651619.38;255132.05;;;100.0;100.0;75.54;17.3;93.15;83.81;0.0;0.0;100.42;100.0;0.0;100.0;0.027348972894129076;0.24081806992598295;0.11222113048118999;2.9652015320875633;3549201;possui registro;100,00;100,00;100,00;não;;parcialmente;sim;essas ações estão sob responsabilidade da empresa sabesp;não;;não;;sim;sob responsabilidade da empresa sabesp onde possui poço em descanso;sim;não;sim
